0.000	0.004018840
0.001	0.004018474
0.002	0.004017898
0.003	0.004017375
0.004	0.004018160
0.005	0.004018055
0.006	0.004018265
0.007	0.004018160
0.008	0.004019363
0.009	0.004018422
0.010	0.004018945
0.011	0.004017846
0.012	0.004017898
0.013	0.004017532
0.014	0.004017846
0.015	0.004018265
0.016	0.004018369
0.017	0.004018055
0.018	0.004017584
0.019	0.004018840
0.020	0.004017532
0.021	0.004017793
0.022	0.004017950
0.023	0.004018474
0.024	0.004018422
0.025	0.004018213
0.026	0.004017689
0.027	0.004017846
0.028	0.004017637
0.029	0.004018107
0.030	0.004017689
0.031	0.004017793
0.032	0.004017375
0.033	0.004017218
0.034	0.004017532
0.035	0.004017323
0.036	0.004018213
0.037	0.004018003
0.038	0.004018160
0.039	0.004018631
0.040	0.004018055
0.041	0.004018107
0.042	0.004018840
0.043	0.004018317
0.044	0.004018369
0.045	0.004018422
0.046	0.004018840
0.047	0.004018160
0.048	0.004019101
0.049	0.004019049
0.050	0.004018213
0.051	0.004018788
0.052	0.004019625
0.053	0.004019625
0.054	0.004019049
0.055	0.004018631
0.056	0.004018788
0.057	0.004020253
0.058	0.004019520
0.059	0.004020357
0.060	0.004020253
0.061	0.004020619
0.062	0.004019363
0.063	0.004019154
0.064	0.004019154
0.065	0.004019730
0.066	0.004019730
0.067	0.004019782
0.068	0.004019887
0.069	0.004019887
0.070	0.004019625
0.071	0.004019939
0.072	0.004020619
0.073	0.004020566
0.074	0.004020253
0.075	0.004020880
0.076	0.004020462
0.077	0.004020619
0.078	0.004021456
0.079	0.004020566
0.080	0.004020985
0.081	0.004021299
0.082	0.004020775
0.083	0.004020566
0.084	0.004020775
0.085	0.004020409
0.086	0.004021247
0.087	0.004021404
0.088	0.004021561
0.089	0.004020514
0.090	0.004021195
0.091	0.004021351
0.092	0.004021979
0.093	0.004020566
0.094	0.004021247
0.095	0.004021508
0.096	0.004020828
0.097	0.004021089
0.098	0.004021351
0.099	0.004020880
0.100	0.004020985
0.101	0.004021299
0.102	0.004021142
0.103	0.004021456
0.104	0.004021142
0.105	0.004020985
0.106	0.004020880
0.107	0.004021874
0.108	0.004021613
0.109	0.004021142
0.110	0.004020880
0.111	0.004021037
0.112	0.004021299
0.113	0.004020880
0.114	0.004020985
0.115	0.004020462
0.116	0.004020775
0.117	0.004020148
0.118	0.004019834
0.119	0.004020357
0.120	0.004019834
0.121	0.004020253
0.122	0.004019206
0.123	0.004019467
0.124	0.004019363
0.125	0.004019311
0.126	0.004019520
0.127	0.004021037
0.128	0.004019520
0.129	0.004020828
0.130	0.004020305
0.131	0.004019991
0.132	0.004019206
0.133	0.004019258
0.134	0.004019311
0.135	0.004018892
0.136	0.004018945
0.137	0.004018997
0.138	0.004018892
0.139	0.004018369
0.140	0.004018892
0.141	0.004019311
0.142	0.004018474
0.143	0.004017793
0.144	0.004018945
0.145	0.004018788
0.146	0.004018474
0.147	0.004018107
0.148	0.004017689
0.149	0.004018892
0.150	0.004018265
0.151	0.004018160
0.152	0.004017480
0.153	0.004016748
0.154	0.004017532
0.155	0.004017689
0.156	0.004017689
0.157	0.004017323
0.158	0.004016748
0.159	0.004016800
0.160	0.004017009
0.161	0.004016643
0.162	0.004015910
0.163	0.004016381
0.164	0.004016852
0.165	0.004016276
0.166	0.004016224
0.167	0.004016381
0.168	0.004015597
0.169	0.004015701
0.170	0.004016590
0.171	0.004015283
0.172	0.004015335
0.173	0.004014759
0.174	0.004014811
0.175	0.004015701
0.176	0.004013870
0.177	0.004013766
0.178	0.004013975
0.179	0.004015125
0.180	0.004014341
0.181	0.004014707
0.182	0.004014759
0.183	0.004014027
0.184	0.004014655
0.185	0.004014289
0.186	0.004013818
0.187	0.004013661
0.188	0.004013190
0.189	0.004014184
0.190	0.004013451
0.191	0.004013975
0.192	0.004013818
0.193	0.004012981
0.194	0.004012824
0.195	0.004013137
0.196	0.004013294
0.197	0.004013347
0.198	0.004013294
0.199	0.004013451
0.200	0.004013975
0.201	0.004012562
0.202	0.004012143
0.203	0.004011934
0.204	0.004012667
0.205	0.004012196
0.206	0.004011725
0.207	0.004011882
0.208	0.004011934
0.209	0.004012143
0.210	0.004011777
0.211	0.004011516
0.212	0.004011725
0.213	0.004011725
0.214	0.004011725
0.215	0.004011359
0.216	0.004011829
0.217	0.004012667
0.218	0.004011620
0.219	0.004011725
0.220	0.004012091
0.221	0.004012196
0.222	0.004011568
0.223	0.004010993
0.224	0.004011411
0.225	0.004011097
0.226	0.004010208
0.227	0.004010941
0.228	0.004010784
0.229	0.004010417
0.230	0.004010784
0.231	0.004011463
0.232	0.004010993
0.233	0.004011045
0.234	0.004010993
0.235	0.004010155
0.236	0.004010678
0.237	0.004010365
0.238	0.004010208
0.239	0.004010260
0.240	0.004010417
0.241	0.004009999
0.242	0.004010626
0.243	0.004010155
0.244	0.004010312
0.245	0.004010208
0.246	0.004010574
0.247	0.004011045
0.248	0.004011045
0.249	0.004010260
0.250	0.004010260
0.251	0.004010417
0.252	0.004010626
0.253	0.004010678
0.254	0.004010365
0.255	0.004010678
0.256	0.004010469
0.257	0.004009894
0.258	0.004009423
0.259	0.004009999
0.260	0.004009423
0.261	0.004009528
0.262	0.004010312
0.263	0.004009894
0.264	0.004010208
0.265	0.004009633
0.266	0.004009842
0.267	0.004009633
0.268	0.004009580
0.269	0.004009267
0.270	0.004009894
0.271	0.004009004
0.272	0.004009267
0.273	0.004009004
0.274	0.004009267
0.275	0.004009267
0.276	0.004009267
0.277	0.004008325
0.278	0.004008534
0.279	0.004008168
0.280	0.004008795
0.281	0.004008272
0.282	0.004009004
0.283	0.004008481
0.284	0.004009109
0.285	0.004008377
0.286	0.004008481
0.287	0.004008847
0.288	0.004008847
0.289	0.004008586
0.290	0.004009004
0.291	0.004008377
0.292	0.004009267
0.293	0.004008325
0.294	0.004008847
0.295	0.004009057
0.296	0.004008168
0.297	0.004008011
0.298	0.004008429
0.299	0.004008638
0.300	0.004008115
0.301	0.004007539
0.302	0.004008481
0.303	0.004008429
0.304	0.004007854
0.305	0.004008691
0.306	0.004008220
0.307	0.004008586
0.308	0.004008377
0.309	0.004009109
0.310	0.004008272
0.311	0.004008377
0.312	0.004007069
0.313	0.004007802
0.314	0.004007383
0.315	0.004007121
0.316	0.004008115
0.317	0.004007959
0.318	0.004007539
0.319	0.004007749
0.320	0.004007278
0.321	0.004007539
0.322	0.004007487
0.323	0.004007173
0.324	0.004007487
0.325	0.004007749
0.326	0.004007802
0.327	0.004007069
0.328	0.004007121
0.329	0.004007487
0.330	0.004007539
0.331	0.004007854
0.332	0.004008115
0.333	0.004007383
0.334	0.004007592
0.335	0.004007854
0.336	0.004007487
0.337	0.004006964
0.338	0.004007487
0.339	0.004007749
0.340	0.004007069
0.341	0.004008377
0.342	0.004007069
0.343	0.004007435
0.344	0.004007121
0.345	0.004007487
0.346	0.004006651
0.347	0.004007226
0.348	0.004006912
0.349	0.004007121
0.350	0.004007278
0.351	0.004007330
0.352	0.004007069
0.353	0.004006807
0.354	0.004007121
0.355	0.004006964
0.356	0.004007330
0.357	0.004006964
0.358	0.004006964
0.359	0.004006441
0.360	0.004007069
0.361	0.004006651
0.362	0.004006389
0.363	0.004006337
0.364	0.004006285
0.365	0.004005970
0.366	0.004005918
0.367	0.004006179
0.368	0.004005552
0.369	0.004006337
0.370	0.004006755
0.371	0.004005395
0.372	0.004005761
0.373	0.004005970
0.374	0.004005761
0.375	0.004005865
0.376	0.004006127
0.377	0.004006441
0.378	0.004007017
0.379	0.004006232
0.380	0.004006285
0.381	0.004006285
0.382	0.004006598
0.383	0.004006389
0.384	0.004005865
0.385	0.004006022
0.386	0.004006285
0.387	0.004005865
0.388	0.004005709
0.389	0.004005970
0.390	0.004005238
0.391	0.004006179
0.392	0.004005761
0.393	0.004006022
0.394	0.004006232
0.395	0.004005813
0.396	0.004006755
0.397	0.004006179
0.398	0.004005395
0.399	0.004006127
0.400	0.004006127
0.401	0.004005813
0.402	0.004005343
0.403	0.004005499
0.404	0.004005290
0.405	0.004005970
0.406	0.004005238
0.407	0.004005186
0.408	0.004005395
0.409	0.004004401
0.410	0.004004610
0.411	0.004006127
0.412	0.004005552
0.413	0.004005709
0.414	0.004006389
0.415	0.004006598
0.416	0.004005604
0.417	0.004005552
0.418	0.004005081
0.419	0.004005343
0.420	0.004005761
0.421	0.004005029
0.422	0.004004662
0.423	0.004005029
0.424	0.004005290
0.425	0.004005761
0.426	0.004005709
0.427	0.004004820
0.428	0.004005343
0.429	0.004005343
0.430	0.004005813
0.431	0.004004924
0.432	0.004005761
0.433	0.004005029
0.434	0.004005081
0.435	0.004005395
0.436	0.004005395
0.437	0.004005029
0.438	0.004004662
0.439	0.004004924
0.440	0.004004714
0.441	0.004004453
0.442	0.004004296
0.443	0.004004610
0.444	0.004004244
0.445	0.004004505
0.446	0.004004453
0.447	0.004004977
0.448	0.004005499
0.449	0.004004662
0.450	0.004004505
0.451	0.004004767
0.452	0.004003825
0.453	0.004004714
0.454	0.004004244
0.455	0.004004662
0.456	0.004004401
0.457	0.004003825
0.458	0.004004087
0.459	0.004004035
0.460	0.004003930
0.461	0.004004087
0.462	0.004003930
0.463	0.004003616
0.464	0.004004035
0.465	0.004002936
0.466	0.004003721
0.467	0.004003197
0.468	0.004003721
0.469	0.004002674
0.470	0.004003040
0.471	0.004003355
0.472	0.004002779
0.473	0.004003773
0.474	0.004002831
0.475	0.004002831
0.476	0.004003721
0.477	0.004002622
0.478	0.004002151
0.479	0.004002047
0.480	0.004002465
0.481	0.004002465
0.482	0.004003093
0.483	0.004002831
0.484	0.004002674
0.485	0.004002099
0.486	0.004002831
0.487	0.004002674
0.488	0.004002517
0.489	0.004002674
0.490	0.004003145
0.491	0.004002047
0.492	0.004001575
0.493	0.004002727
0.494	0.004002517
0.495	0.004002570
0.496	0.004002465
0.497	0.004002047
0.498	0.004002256
0.499	0.004002099
0.500	0.004001314
0.501	0.004002570
0.502	0.004001890
0.503	0.004001942
0.504	0.004001890
0.505	0.004002308
0.506	0.004001419
0.507	0.004001366
0.508	0.004001838
0.509	0.004000634
0.510	0.004001523
0.511	0.004001262
0.512	0.004002256
0.513	0.004001785
0.514	0.004001523
0.515	0.004002517
0.516	0.004001628
0.517	0.004001523
0.518	0.004001209
0.519	0.004001262
0.520	0.004001366
0.521	0.004000791
0.522	0.004001523
0.523	0.004001471
0.524	0.004001523
0.525	0.004002099
0.526	0.004002256
0.527	0.004002099
0.528	0.004001471
0.529	0.004001732
0.530	0.004001838
0.531	0.004001995
0.532	0.004001732
0.533	0.004002727
0.534	0.004001995
0.535	0.004002936
0.536	0.004002883
0.537	0.004004035
0.538	0.004003930
0.539	0.004004087
0.540	0.004003669
0.541	0.004004977
0.542	0.004006022
0.543	0.004006441
0.544	0.004006494
0.545	0.004006285
0.546	0.004008481
0.547	0.004009580
0.548	0.004010208
0.549	0.004009476
0.550	0.004010051
0.551	0.004011516
0.552	0.004012981
0.553	0.004012667
0.554	0.004012249
0.555	0.004012824
0.556	0.004014445
0.557	0.004016695
0.558	0.004017166
0.559	0.004017009
0.560	0.004017009
0.561	0.004018840
0.562	0.004021247
0.563	0.004021508
0.564	0.004021874
0.565	0.004022293
0.566	0.004024595
0.567	0.004026897
0.568	0.004027051
0.569	0.004027051
0.570	0.004026846
0.571	0.004028937
0.572	0.004031029
0.573	0.004031131
0.574	0.004031080
0.575	0.004031603
0.576	0.004034011
0.577	0.004036523
0.578	0.004036626
0.579	0.004036840
0.580	0.004036789
0.581	0.004038829
0.582	0.004041649
0.583	0.004040971
0.584	0.004042274
0.585	0.004041391
0.586	0.004044006
0.587	0.004045729
0.588	0.004046046
0.589	0.004045574
0.590	0.004045523
0.591	0.004047460
0.592	0.004049234
0.593	0.004049234
0.594	0.004049654
0.595	0.004049500
0.596	0.004051171
0.597	0.004052843
0.598	0.004052586
0.599	0.004052423
0.600	0.004053734
0.601	0.004053734
0.602	0.004054831
0.603	0.004054934
0.604	0.004054523
0.605	0.004053889
0.606	0.004055097
0.607	0.004056143
0.608	0.004055980
0.609	0.004056194
0.610	0.004056511
0.611	0.004055826
0.612	0.004055354
0.613	0.004055354
0.614	0.004055517
0.615	0.004056040
0.616	0.004056511
0.617	0.004056820
0.618	0.004055200
0.619	0.004055826
0.620	0.004055723
0.621	0.004055406
0.622	0.004055149
0.623	0.004054574
0.624	0.004055251
0.625	0.004055354
0.626	0.004054154
0.627	0.004052534
0.628	0.004053006
0.629	0.004052843
0.630	0.004052371
0.631	0.004050854
0.632	0.004051377
0.633	0.004049551
0.634	0.004049449
0.635	0.004049706
0.636	0.004049757
0.637	0.004048660
0.638	0.004049500
0.639	0.004048711
0.640	0.004048506
0.641	0.004046620
0.642	0.004046251
0.643	0.004045626
0.644	0.004045523
0.645	0.004045831
0.646	0.004044631
0.647	0.004043320
0.648	0.004042746
0.649	0.004043380
0.650	0.004043063
0.651	0.004041966
0.652	0.004040757
0.653	0.004040706
0.654	0.004040971
0.655	0.004041494
0.656	0.004040029
0.657	0.004039763
0.658	0.004038880
0.659	0.004038983
0.660	0.004039660
0.661	0.004038880
0.662	0.004037569
0.663	0.004037834
0.664	0.004037937
0.665	0.004038246
0.666	0.004036471
0.667	0.004035477
0.668	0.004035160
0.669	0.004035160
0.670	0.004035794
0.671	0.004035109
0.672	0.004035109
0.673	0.004034380
0.674	0.004035323
0.675	0.004034114
0.676	0.004033857
0.677	0.004033591
0.678	0.004034277
0.679	0.004033223
0.680	0.004033857
0.681	0.004033120
0.682	0.004032760
0.683	0.004032760
0.684	0.004032023
0.685	0.004032126
0.686	0.004032494
0.687	0.004032074
0.688	0.004031397
0.689	0.004031346
0.690	0.004031766
0.691	0.004032074
0.692	0.004031817
0.693	0.004031500
0.694	0.004031243
0.695	0.004031346
0.696	0.004031500
0.697	0.004031131
0.698	0.004030977
0.699	0.004030660
0.700	0.004030137
0.701	0.004031080
0.702	0.004031397
0.703	0.004030506
0.704	0.004029829
0.705	0.004030977
0.706	0.004030711
0.707	0.004030137
0.708	0.004030926
0.709	0.004030977
0.710	0.004030506
0.711	0.004030351
0.712	0.004031029
0.713	0.004030249
0.714	0.004031080
0.715	0.004031029
0.716	0.004030771
0.717	0.004030086
0.718	0.004030249
0.719	0.004031131
0.720	0.004030660
0.721	0.004029983
0.722	0.004029931
0.723	0.004030557
0.724	0.004030711
0.725	0.004030557
0.726	0.004030609
0.727	0.004030771
0.728	0.004030977
0.729	0.004030926
0.730	0.004030771
0.731	0.004030771
0.732	0.004031131
0.733	0.004032391
0.734	0.004032597
0.735	0.004031500
0.736	0.004030823
0.737	0.004031654
0.738	0.004031500
0.739	0.004031449
0.740	0.004031243
0.741	0.004032074
0.742	0.004033069
0.743	0.004032289
0.744	0.004032546
0.745	0.004032597
0.746	0.004032126
0.747	0.004032811
0.748	0.004032760
0.749	0.004033017
0.750	0.004031971
0.751	0.004032914
0.752	0.004033017
0.753	0.004032229
0.754	0.004032760
0.755	0.004031500
0.756	0.004032966
0.757	0.004032863
0.758	0.004032494
0.759	0.004032546
0.760	0.004032340
0.761	0.004032229
0.762	0.004032126
0.763	0.004032597
0.764	0.004032177
0.765	0.004031869
0.766	0.004031603
0.767	0.004032023
0.768	0.004032391
0.769	0.004032023
0.770	0.004032126
0.771	0.004032023
0.772	0.004031817
0.773	0.004031080
0.774	0.004030771
0.775	0.004030874
0.776	0.004031706
0.777	0.004031397
0.778	0.004031603
0.779	0.004031346
0.780	0.004030609
0.781	0.004031183
0.782	0.004030086
0.783	0.004030609
0.784	0.004031029
0.785	0.004029726
0.786	0.004029880
0.787	0.004029777
0.788	0.004029409
0.789	0.004029306
0.790	0.004029409
0.791	0.004028149
0.792	0.004027840
0.793	0.004028363
0.794	0.004027737
0.795	0.004028414
0.796	0.004026743
0.797	0.004025954
0.798	0.004026057
0.799	0.004026529
0.800	0.004026323
0.801	0.004026529
0.802	0.004026220
0.803	0.004025170
0.804	0.004024961
0.805	0.004025536
0.806	0.004024333
0.807	0.004023548
0.808	0.004023130
0.809	0.004023496
0.810	0.004022921
0.811	0.004022659
0.812	0.004022345
0.813	0.004021874
0.814	0.004022554
0.815	0.004022449
0.816	0.004022136
0.817	0.004021717
0.818	0.004022293
0.819	0.004022136
0.820	0.004022083
0.821	0.004021404
0.822	0.004019887
0.823	0.004019834
0.824	0.004019730
0.825	0.004020305
0.826	0.004019991
0.827	0.004020096
0.828	0.004019363
0.829	0.004019834
0.830	0.004019206
0.831	0.004019415
0.832	0.004018840
0.833	0.004019415
0.834	0.004018997
0.835	0.004019101
0.836	0.004018107
0.837	0.004017689
0.838	0.004017532
0.839	0.004017846
0.840	0.004018160
0.841	0.004018265
0.842	0.004017375
0.843	0.004017637
0.844	0.004017846
0.845	0.004017741
0.846	0.004017271
0.847	0.004017898
0.848	0.004017375
0.849	0.004018160
0.850	0.004017689
0.851	0.004017323
0.852	0.004018265
0.853	0.004018213
0.854	0.004017009
0.855	0.004017846
0.856	0.004017114
0.857	0.004017114
0.858	0.004016172
0.859	0.004017009
0.860	0.004017166
0.861	0.004017061
0.862	0.004016748
0.863	0.004016800
0.864	0.004016695
0.865	0.004016276
0.866	0.004017898
0.867	0.004017898
0.868	0.004017846
0.869	0.004018265
0.870	0.004017793
0.871	0.004018213
0.872	0.004017898
0.873	0.004018422
0.874	0.004018003
0.875	0.004017793
0.876	0.004018369
0.877	0.004018474
0.878	0.004017950
0.879	0.004018474
0.880	0.004017793
0.881	0.004018683
0.882	0.004019258
0.883	0.004019782
0.884	0.004018788
0.885	0.004019049
0.886	0.004019311
0.887	0.004020775
0.888	0.004019415
0.889	0.004019939
0.890	0.004019625
0.891	0.004019939
0.892	0.004018788
0.893	0.004019730
0.894	0.004019520
0.895	0.004018892
0.896	0.004019467
0.897	0.004020253
0.898	0.004020566
0.899	0.004019311
0.900	0.004020200
0.901	0.004019782
0.902	0.004021089
0.903	0.004020775
0.904	0.004020775
0.905	0.004021299
0.906	0.004020462
0.907	0.004020514
0.908	0.004020305
0.909	0.004020619
0.910	0.004020619
0.911	0.004020514
0.912	0.004021351
0.913	0.004020096
0.914	0.004020619
0.915	0.004021299
0.916	0.004020775
0.917	0.004020985
0.918	0.004021142
0.919	0.004021665
0.920	0.004021665
0.921	0.004021665
0.922	0.004021874
0.923	0.004021561
0.924	0.004021456
0.925	0.004022345
0.926	0.004021195
0.927	0.004021351
0.928	0.004020096
